Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
tic-tac-toe,FPGA,2,862,96,6,1.67740797996521,0.0838189125061035,0.7150072150072149,0.7395833333333334,0.7415500474383302,0.7395833333333334,0.7404850746268656
tic-tac-toe,FPGA,2,863,95,7,1.6840314865112305,0.0837173461914062,0.6669110459433039,0.6947368421052632,0.6969649291985992,0.6947368421052632,0.6957740182272208
tic-tac-toe,FPGA,2,863,95,8,1.6739749908447266,0.0835404396057128,0.7062561094819159,0.7368421052631579,0.7350668337510442,0.7368421052631579,0.7358704453441295
tic-tac-toe,FPGA,2,863,95,9,1.6824982166290283,0.083592414855957,0.7910557184750734,0.8105263157894737,0.8105263157894737,0.8105263157894737,0.8105263157894737
tic-tac-toe,FPGA,2,863,95,10,1.6863036155700684,0.0903162956237793,0.6972140762463342,0.7157894736842105,0.7225245316681534,0.7157894736842105,0.7184446923993418
titanic,FPGA,2,1485,716,1,2.5249600410461426,0.1307878494262695,0.5030596048619523,0.7192737430167597,0.6314749078544755,0.7192737430167597,0.654534338491709
titanic,FPGA,2,2035,166,2,3.558669328689575,0.0832858085632324,0.5504716981132075,0.5783132530120482,0.584448086463501,0.5783132530120482,0.5810599718975157
titanic,FPGA,2,2035,166,3,3.561863899230957,0.083458662033081,0.5421383647798742,0.572289156626506,0.5769374307214991,0.572289156626506,0.5744354474731694
titanic,FPGA,2,2036,165,4,3.5896546840667725,0.0847656726837158,0.4186920370962583,0.4848484848484848,0.4608100233100233,0.4848484848484848,0.471074264712419
titanic,FPGA,2,2036,165,5,3.590772867202759,0.0837030410766601,0.4234090182283339,0.4909090909090909,0.46478707012425,0.4909090909090909,0.4757289879931389
titanic,FPGA,2,2036,165,6,3.589704990386963,0.0933864116668701,0.4234090182283339,0.4909090909090909,0.46478707012425,0.4909090909090909,0.4757289879931389
titanic,FPGA,2,2036,165,7,3.591254949569702,0.0837855339050293,0.4234090182283339,0.4909090909090909,0.46478707012425,0.4909090909090909,0.4757289879931389
titanic,FPGA,2,2036,165,8,3.5885863304138184,0.0838062763214111,0.4234090182283339,0.4909090909090909,0.46478707012425,0.4909090909090909,0.4757289879931389
titanic,FPGA,2,2037,164,9,3.6074371337890634,0.0845711231231689,0.3657788539144471,0.3780487804878049,0.4160798569163736,0.3780487804878049,0.3905256134628215
titanic,FPGA,2,2037,164,10,3.6352789402008057,0.0837838649749755,0.3657788539144471,0.3780487804878049,0.4160798569163736,0.3780487804878049,0.3905256134628215
twonorm,FPGA,2,6659,741,1,12.452899932861328,0.1513183116912841,0.9136155022947476,0.9136302294197032,0.9138206611723564,0.9136302294197032,0.9136189022366762
twonorm,FPGA,2,6659,741,2,13.35318374633789,0.1692218780517578,0.9554818969913308,0.9554655870445344,0.9557359489842776,0.9554655870445344,0.9554597466466364
twonorm,FPGA,2,6659,741,3,13.007600784301758,0.1599979400634765,0.94737014642675,0.9473684210526316,0.9473718718008688,0.9473684210526316,0.9473684210526316
twonorm,FPGA,2,6660,740,4,13.46559762954712,0.1632883548736572,0.9270270270270272,0.927027027027027,0.927027027027027,0.927027027027027,0.927027027027027
twonorm,FPGA,2,6660,740,5,13.283044815063477,0.1609346866607666,0.9391891891891894,0.9391891891891893,0.939269406392694,0.9391891891891893,0.9391864128201616
twonorm,FPGA,2,6660,740,6,13.285638093948364,0.162229299545288,0.9486486486486488,0.9486486486486486,0.9487010899739924,0.9486486486486486,0.9486471482000935
twonorm,FPGA,2,6660,740,7,13.188536405563354,0.1617381572723388,0.945945945945946,0.945945945945946,0.946154520740156,0.945945945945946,0.9459396277139768
twonorm,FPGA,2,6661,739,8,13.24968194961548,0.1620140075683593,0.9513000805683732,0.9512855209742896,0.9514985808337386,0.9512855209742896,0.95128052527624
twonorm,FPGA,2,6661,739,9,13.539836883544922,0.1649897098541259,0.943166337068776,0.9431664411366713,0.9431664411366713,0.9431664411366713,0.9431664411366713
twonorm,FPGA,2,6661,739,10,13.841301441192629,0.1679878234863281,0.9485644180766132,0.9485791610284168,0.9487880412915743,0.9485791610284168,0.9485723807551658
vehicle,FPGA,4,760,86,1,0.8329412937164307,0.0827772617340087,0.7618217054263566,0.6395348837209303,0.6156227864801587,0.6395348837209303,0.6253118861814514
vehicle,FPGA,4,760,86,2,0.828815221786499,0.0824565887451171,0.8069767441860466,0.7093023255813954,0.7197611649876031,0.7093023255813954,0.7110879529804781
vehicle,FPGA,4,761,85,3,0.8271160125732422,0.0828304290771484,0.7733986928104576,0.6588235294117647,0.6719887955182073,0.6588235294117647,0.6649119195006307
vehicle,FPGA,4,761,85,4,0.827559232711792,0.0828049182891845,0.756392708598591,0.6352941176470588,0.6354509803921569,0.6352941176470588,0.6333313579132867
vehicle,FPGA,4,761,85,5,0.8626244068145752,0.083054780960083,0.8115616246498599,0.7176470588235294,0.7286797385620915,0.7176470588235294,0.7219862440373959
vehicle,FPGA,4,761,85,6,0.829456090927124,0.0829067230224609,0.8050511416687889,0.7058823529411765,0.7178161259927311,0.7058823529411765,0.7075838984777484
vehicle,FPGA,4,761,85,7,0.8298840522766113,0.0831434726715087,0.7886166284695696,0.6823529411764706,0.6758917754744919,0.6823529411764706,0.6786928104575163
vehicle,FPGA,4,762,84,8,0.8354384899139404,0.083101749420166,0.762331005634577,0.6428571428571429,0.6406162464985995,0.6428571428571429,0.6397673757255601
vehicle,FPGA,4,763,83,9,0.8392212390899658,0.0828158855438232,0.7361637024287627,0.6024096385542169,0.6090811365763806,0.6024096385542169,0.603817210271873
vehicle,FPGA,4,764,82,10,0.8392047882080078,0.0828509330749511,0.7667033437251666,0.6463414634146342,0.6535205827171394,0.6463414634146342,0.6470269597389747
vowel,FPGA,11,891,99,1,1.6734764575958252,0.0839614868164062,0.9888888888888888,0.9797979797979798,0.9818181818181816,0.9797979797979798,0.979735434843794
vowel,FPGA,11,891,99,2,1.666651964187622,0.0830287933349609,1.0,1.0,1.0,1.0,1.0
vowel,FPGA,11,891,99,3,1.6660315990447998,0.0829036235809326,0.9888888888888888,0.9797979797979798,0.9818181818181818,0.9797979797979798,0.979735434843794
vowel,FPGA,11,891,99,4,1.6719825267791748,0.0836260318756103,1.0,1.0,1.0,1.0,1.0
vowel,FPGA,11,891,99,5,1.6900296211242676,0.0831198692321777,1.0,1.0,1.0,1.0,1.0
vowel,FPGA,11,891,99,6,1.6726627349853516,0.0833818912506103,0.9777777777777776,0.9595959595959596,0.9636363636363636,0.9595959595959596,0.9600337742752604
vowel,FPGA,11,891,99,7,1.681110143661499,0.0833561420440673,0.9888888888888888,0.9797979797979798,0.9818181818181816,0.9797979797979798,0.979735434843794
vowel,FPGA,11,891,99,8,1.6781907081604004,0.0831279754638671,1.0,1.0,1.0,1.0,1.0
vowel,FPGA,11,891,99,9,1.6750006675720217,0.0835378170013427,0.9888888888888888,0.9797979797979798,0.9808080808080808,0.9797979797979798,0.9797667073208868
vowel,FPGA,11,891,99,10,1.682924509048462,0.0844917297363281,0.9944444444444444,0.98989898989899,0.9909090909090909,0.98989898989899,0.9898677174218968
wine,FPGA,3,159,19,1,0.8291294574737549,0.0829226970672607,0.9210526315789472,0.8947368421052632,0.924812030075188,0.8947368421052632,0.892982456140351
wine,FPGA,3,160,18,2,0.8368699550628662,0.0829172134399414,0.9041666666666668,0.8888888888888888,0.9037698412698412,0.8888888888888888,0.878988603988604
wine,FPGA,3,160,18,3,0.8371555805206299,0.0831763744354248,0.9227843915343916,0.8888888888888888,0.9206349206349208,0.8888888888888888,0.8934861434861434
wine,FPGA,3,160,18,4,0.8569085597991943,0.0832674503326416,0.8688492063492064,0.8333333333333334,0.8472222222222222,0.8333333333333334,0.8298738298738297
wine,FPGA,3,160,18,5,0.8335092067718506,0.0833387374877929,0.7916666666666667,0.7222222222222222,0.7116402116402116,0.7222222222222222,0.7136752136752137
wine,FPGA,3,160,18,6,0.8377008438110352,0.0833711624145507,0.8674603174603175,0.8333333333333334,0.8273809523809523,0.8333333333333334,0.8262108262108261
wine,FPGA,3,160,18,7,0.8362531661987305,0.0843138694763183,0.8055555555555556,0.7777777777777778,0.8585858585858586,0.7777777777777778,0.7283950617283951
wine,FPGA,3,160,18,8,0.8388311862945557,0.089202880859375,0.8232473544973545,0.7777777777777778,0.8009259259259259,0.7777777777777778,0.7798821548821547
wine,FPGA,3,161,17,9,0.8408658504486084,0.0833954811096191,0.8103991596638657,0.7058823529411765,0.8235294117647058,0.7058823529411765,0.6980392156862745
wine,FPGA,3,162,16,10,0.8332633972167969,0.0828173160552978,0.9229910714285714,0.875,0.8979166666666667,0.875,0.8708964646464646
winequality-red,FPGA,6,1437,162,1,2.272374629974365,0.0824036598205566,0.6230903057344784,0.6234567901234568,0.6176807760141093,0.6234567901234568,0.6191163523944065
winequality-red,FPGA,6,1438,161,2,2.23206639289856,0.0829763412475586,0.6659462915601022,0.6211180124223602,0.633179032655986,0.6211180124223602,0.6257931209962604
winequality-red,FPGA,6,1438,161,3,2.241316318511963,0.082674503326416,0.6586891821946173,0.6273291925465838,0.6349617773530817,0.6273291925465838,0.6292595170249367
winequality-red,FPGA,6,1439,160,4,2.2918856143951416,0.0835537910461425,0.6746412568933823,0.6625,0.6530151790133641,0.6625,0.6549538121259432
winequality-red,FPGA,6,1439,160,5,2.26638126373291,0.0828754901885986,0.6395083869485293,0.575,0.5759312229849988,0.575,0.5751823417496732
winequality-red,FPGA,6,1439,160,6,2.276503562927246,0.0832278728485107,0.6435152803308825,0.625,0.6211508248232522,0.625,0.6228888018964355
winequality-red,FPGA,6,1439,160,7,2.253574848175049,0.0827746391296386,0.6917188074448529,0.6,0.5972297602894618,0.6,0.5984291329611484
winequality-red,FPGA,6,1439,160,8,2.2707629203796387,0.0853984355926513,0.6658239315257355,0.64375,0.6389914772727272,0.64375,0.6403729603729604
winequality-red,FPGA,6,1441,158,9,2.295784473419189,0.0839958190917968,0.6562538855204529,0.6329113924050633,0.632845836611123,0.6329113924050633,0.6323511101888359
winequality-red,FPGA,6,1442,157,10,2.2488114833831787,0.0831711292266845,0.6310400658196007,0.5605095541401274,0.579861111111111,0.5605095541401274,0.5694386303580223
winequality-white,FPGA,7,4399,499,1,14.545696020126345,0.1761276721954345,0.6391698082942983,0.5250501002004008,0.5289065511392359,0.5250501002004008,0.5249672229134347
winequality-white,FPGA,7,4407,491,2,14.57344889640808,0.1733651161193847,0.6238532684044493,0.5519348268839104,0.5465813344611916,0.5519348268839104,0.5484501728058157
winequality-white,FPGA,7,4407,491,3,14.572850465774536,0.1730413436889648,0.642307841167882,0.5580448065173116,0.5696544879827613,0.5580448065173116,0.5611187272892311
winequality-white,FPGA,7,4408,490,4,14.579602718353271,0.1733725070953369,0.6070007405203677,0.5387755102040817,0.5365097145908525,0.5387755102040817,0.5375247245632526
winequality-white,FPGA,7,4408,490,5,14.5907244682312,0.1729178428649902,0.6484099351913867,0.5693877551020409,0.5762589794398842,0.5693877551020409,0.5711227365844839
winequality-white,FPGA,7,4409,489,6,14.571189641952516,0.1728088855743408,0.6565261398147718,0.5541922290388548,0.5561543893555837,0.5541922290388548,0.5536725243246194
winequality-white,FPGA,7,4409,489,7,14.57154941558838,0.1726329326629638,0.6575222686256083,0.5603271983640081,0.5625082950200082,0.5603271983640081,0.5604953682241779
winequality-white,FPGA,7,4411,487,8,14.588743925094604,0.1721270084381103,0.64761843457588,0.5564681724845996,0.563195075558409,0.5564681724845996,0.5592130721544234
winequality-white,FPGA,7,4412,486,9,14.595998048782349,0.1720180511474609,0.630342456879638,0.5432098765432098,0.5436125581852804,0.5432098765432098,0.5428444193673904
winequality-white,FPGA,7,4412,486,10,14.602977991104126,0.1718626022338867,0.6798534945076953,0.5349794238683128,0.5418171257994726,0.5349794238683128,0.538159814846323
wisconsin,FPGA,2,614,69,1,0.8284611701965332,0.0834677219390869,0.9458333333333334,0.9420289855072465,0.9446993855487282,0.9420289855072465,0.9425296442687746
wisconsin,FPGA,2,614,69,2,0.8348662853240967,0.0824637413024902,0.947222222222222,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9562980959835724
wisconsin,FPGA,2,614,69,3,0.8298869132995605,0.082754373550415,0.9263888888888888,0.9420289855072465,0.942561601211,0.9420289855072465,0.941398865784499
wisconsin,FPGA,2,614,69,4,0.836012601852417,0.0838093757629394,0.8847222222222221,0.9130434782608696,0.9160603371783496,0.9130434782608696,0.910941047851316
wisconsin,FPGA,2,615,68,5,0.8389768600463867,0.0839679241180419,0.9469696969696968,0.9558823529411764,0.9558965615231602,0.9558823529411764,0.9556608682201068
wisconsin,FPGA,2,615,68,6,0.8337218761444092,0.0835001468658447,0.9166666666666669,0.9411764705882352,0.946078431372549,0.9411764705882352,0.939781446175308
wisconsin,FPGA,2,615,68,7,0.8424232006072998,0.0845296382904052,0.9356060606060608,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352
wisconsin,FPGA,2,615,68,8,0.840278148651123,0.0837154388427734,0.8106060606060606,0.8529411764705882,0.8572549019607844,0.8529411764705882,0.8471303414983015
wisconsin,FPGA,2,615,68,9,0.8355820178985596,0.0836901664733886,0.9053030303030304,0.9264705882352942,0.928124441265868,0.9264705882352942,0.925231631113984
wisconsin,FPGA,2,616,67,10,0.8448543548583984,0.0832600593566894,0.9555335968379448,0.9552238805970148,0.956120559990744,0.9552238805970148,0.955442888273234
yeast,FPGA,10,1330,154,1,1.8271682262420652,0.0825891494750976,0.745141297181311,0.564935064935065,0.5619613679192484,0.564935064935065,0.5605387366256931
yeast,FPGA,10,1332,152,2,1.866098165512085,0.0824587345123291,0.7801339541234027,0.6447368421052632,0.6428802830940988,0.6447368421052632,0.6428745032575389
yeast,FPGA,10,1333,151,3,1.8133957386016848,0.0908985137939453,0.7440661742294121,0.5629139072847682,0.5966985623460189,0.5629139072847682,0.5700387925089866
yeast,FPGA,10,1334,150,4,1.8214764595031736,0.0829191207885742,0.6950212878702768,0.4733333333333333,0.4828620268620269,0.4733333333333333,0.4750534133275059
yeast,FPGA,10,1336,148,5,1.801485061645508,0.0832479000091552,0.6755628313791547,0.4594594594594595,0.4782244907244907,0.4594594594594595,0.4599606503054778
yeast,FPGA,10,1338,146,6,1.8162965774536133,0.083658218383789,0.527135327753404,0.2465753424657534,0.2884338084410182,0.2465753424657534,0.2547629568840351
yeast,FPGA,10,1338,146,7,1.834206342697144,0.0835716724395752,0.4968633961879765,0.184931506849315,0.2274719800747198,0.184931506849315,0.197573001803461
yeast,FPGA,10,1338,146,8,1.8320095539093015,0.0905938148498535,0.5450756155899831,0.2671232876712329,0.3079526807745135,0.2671232876712329,0.2781007104727364
yeast,FPGA,10,1338,146,9,1.811448097229004,0.0838840007781982,0.5437429789182147,0.273972602739726,0.2990266762797404,0.273972602739726,0.265444449393309
yeast,FPGA,10,1339,145,10,1.8240368366241453,0.0834021568298339,0.5084155188030985,0.2137931034482758,0.2542341074360779,0.2137931034482758,0.2215607985480943
zoo,FPGA,7,88,13,1,0.8348073959350586,0.0829572677612304,0.8942307692307692,0.8461538461538461,0.8846153846153846,0.8461538461538461,0.8461538461538461
zoo,FPGA,7,89,12,2,0.8324217796325684,0.0903294086456298,1.0,1.0,1.0,1.0,1.0
zoo,FPGA,7,89,12,3,0.8339080810546875,0.0829195976257324,1.0,1.0,1.0,1.0,1.0
zoo,FPGA,7,90,11,4,0.8421683311462402,0.0832624435424804,0.931818181818182,0.9090909090909092,0.8636363636363636,0.9090909090909092,0.8787878787878789
zoo,FPGA,7,91,10,5,0.8374373912811279,0.0834674835205078,0.8499999999999999,0.8,0.8,0.8,0.8
zoo,FPGA,7,92,9,6,0.8313848972320557,0.0832026004791259,0.7361111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
zoo,FPGA,7,92,9,7,0.8383755683898926,0.0831656455993652,0.7361111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
zoo,FPGA,7,92,9,8,0.8356730937957764,0.0831630229949951,0.7361111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
zoo,FPGA,7,93,8,9,0.829308032989502,0.0829763412475586,0.7708333333333334,0.75,0.75,0.75,0.75
zoo,FPGA,7,93,8,10,0.8344292640686035,0.0831620693206787,0.7708333333333334,0.75,0.75,0.75,0.75
abalone,ARM,23,3742,432,1,177.79370245800237,2.0627161439988413,0.5338209071084525,0.1180555555555555,0.1457996513727784,0.1180555555555555,0.1190979155199865
abalone,ARM,28,3747,427,2,179.34761287199944,2.075679066001612,0.5125739175816293,0.0913348946135831,0.1239102468045323,0.0913348946135831,0.0899316751134013
abalone,ARM,28,3751,423,3,179.90823616999842,2.0634605290033505,0.5295745682040927,0.1371158392434988,0.1630906479127515,0.1371158392434988,0.1327767180450778
abalone,ARM,28,3753,421,4,180.13627408199682,1.9972104710032,0.5058240028030956,0.0878859857482185,0.0984771505153085,0.0878859857482185,0.0842674376099064
abalone,ARM,28,3755,419,5,177.88328403199557,1.9768235349984025,0.5039059638432942,0.081145584725537,0.0937829078874041,0.081145584725537,0.076478218441096
abalone,ARM,28,3757,417,6,179.6945559970045,2.038753762004489,0.5195655410674636,0.1031175059952038,0.1244172900537651,0.1031175059952038,0.1010361771680203
abalone,ARM,28,3761,413,7,180.16435081300008,2.002283813999384,0.528155552561843,0.1186440677966101,0.152244383597811,0.1186440677966101,0.1138577425499999
abalone,ARM,28,3765,409,8,181.11990654699912,1.979835716003436,0.5054302658504701,0.0929095354523227,0.1107020767609466,0.0929095354523227,0.0894548179243187
abalone,ARM,28,3766,408,9,180.2007927980012,1.956794384001114,0.5028844471550528,0.0808823529411764,0.0999165073215529,0.0808823529411764,0.0796765988243709
abalone,ARM,28,3769,405,10,178.45236293799826,1.9243235749963787,0.5103162986189643,0.0962962962962963,0.1541647399065083,0.0962962962962963,0.1037354952538232
appendicitis,ARM,2,94,12,1,0.4349147869943408,0.0039825579951866,0.6666666666666666,0.8333333333333334,0.8636363636363636,0.8333333333333334,0.7999999999999999
appendicitis,ARM,2,95,11,2,0.424049165994802,0.0035293250039103,0.6944444444444444,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182
appendicitis,ARM,2,95,11,3,0.4383212200045818,0.0036621270046452,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743
appendicitis,ARM,2,95,11,4,0.4308963889998267,0.0035763429987127,0.638888888888889,0.7272727272727273,0.7765151515151515,0.7272727272727273,0.746524064171123
appendicitis,ARM,2,95,11,5,0.4367303740000352,0.003649222999229,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743
appendicitis,ARM,2,96,10,6,0.4377711810011533,0.0033264829980907,0.6875,0.8,0.8,0.8,0.8
appendicitis,ARM,2,96,10,7,0.4406003710028017,0.0035258669959148,0.625,0.7,0.7523809523809524,0.7,0.72
appendicitis,ARM,2,96,10,8,0.4372506180006894,0.0032687389975762,0.625,0.7,0.7523809523809524,0.7,0.72
appendicitis,ARM,2,96,10,9,0.4362062870059162,0.0032969669991871,0.9375,0.9,0.9333333333333332,0.9,0.9066666666666666
appendicitis,ARM,2,96,10,10,0.4400522790019749,0.0032931640016613,0.5625,0.6,0.7166666666666667,0.6,0.6380952380952382
automobile,ARM,6,141,18,1,1.0644205569988117,0.0110431710054399,0.5751851851851851,0.3888888888888889,0.3531746031746031,0.3888888888888889,0.362962962962963
automobile,ARM,6,141,18,2,1.061588277996634,0.0117247180023696,0.5822222222222222,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.2962962962962963
automobile,ARM,6,141,18,3,1.0689429319972987,0.0118424500033142,0.5877777777777777,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3249999999999999
automobile,ARM,6,143,16,4,1.0917584009948769,0.0099612809935933,0.40546875,0.0625,0.046875,0.0625,0.0535714285714285
automobile,ARM,6,143,16,5,1.0655467940014205,0.0100181829984649,0.4111979166666666,0.0625,0.0520833333333333,0.0625,0.0568181818181818
automobile,ARM,6,143,16,6,1.076264839997748,0.009952770997188,0.4442708333333333,0.125,0.1,0.125,0.109375
automobile,ARM,6,144,15,7,1.0784117709990824,0.0096588749947841,0.4043055555555556,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666
automobile,ARM,6,144,15,8,1.0603351140016457,0.0090409809999982,0.5033333333333333,0.1333333333333333,0.0755555555555555,0.1333333333333333,0.0925925925925925
automobile,ARM,6,145,14,9,1.076969271998678,0.008952099000453,0.4419642857142857,0.1428571428571428,0.0857142857142857,0.1428571428571428,0.1071428571428571
automobile,ARM,6,146,13,10,1.0985315750003792,0.0081533230040804,0.530048076923077,0.1538461538461538,0.0692307692307692,0.1538461538461538,0.0952380952380952
balance,ARM,3,562,63,1,3.509609332002583,0.0310468300012871,0.6461412151067323,0.6507936507936508,0.7836356764928194,0.6507936507936508,0.7074352548036759
balance,ARM,3,562,63,2,3.488459555999725,0.0325613519962644,0.6962233169129721,0.746031746031746,0.7730746619635508,0.746031746031746,0.7590702947845804
balance,ARM,3,562,63,3,3.4680076519944123,0.030001530998561,0.6391625615763545,0.6349206349206349,0.7840572126286411,0.6349206349206349,0.6996825396825398
balance,ARM,3,562,63,4,3.437329018001037,0.0307565720067941,0.6633825944170771,0.6825396825396826,0.7754578754578755,0.6825396825396826,0.7259686815242371
balance,ARM,3,562,63,5,3.4291804480017163,0.0302835920010693,0.6736453201970443,0.6984126984126984,0.7970311581422692,0.6984126984126984,0.7438283489496427
balance,ARM,3,562,63,6,3.367379296003492,0.0295653409993974,0.6375205254515599,0.6349206349206349,0.7696313093138489,0.6349206349206349,0.6931065759637188
balance,ARM,3,562,63,7,3.393968462005432,0.0295790870004566,0.6083743842364533,0.5873015873015873,0.7238325281803543,0.5873015873015873,0.6483862049899786
balance,ARM,3,562,63,8,3.432822151000437,0.0301718929986236,0.647783251231527,0.6507936507936508,0.7863756613756615,0.6507936507936508,0.712189278227014
balance,ARM,3,564,61,9,3.4418644289980875,0.0291642259981017,0.6436621779859486,0.639344262295082,0.796475085854986,0.639344262295082,0.7092253294760528
balance,ARM,3,565,60,10,3.441180278998217,0.0285336319939233,0.6910714285714286,0.7333333333333333,0.8365663322185062,0.7333333333333333,0.7808278867102397
banana,ARM,2,4769,531,1,53.058178209998005,0.5038599420004175,0.8407520004588867,0.839924670433145,0.8415563465803184,0.839924670433145,0.8402365978625733
banana,ARM,2,4769,531,2,51.899950101000286,0.518987057999766,0.8739639200390054,0.8757062146892656,0.8756296083500912,0.8757062146892656,0.8756553755021281
banana,ARM,2,4769,531,3,51.86386447599944,0.5131046930000593,0.8553216508446383,0.8568738229755178,0.8568738229755178,0.8568738229755178,0.8568738229755178
banana,ARM,2,4769,531,4,51.543350771000405,0.5065053520011134,0.8512562021395589,0.8493408662900188,0.8520079502653656,0.8493408662900188,0.8496984637377395
banana,ARM,2,4770,530,5,51.90673280299961,0.5054804880019219,0.8644382410498447,0.8660377358490566,0.865990919942082,0.8660377358490566,0.8660112206010915
banana,ARM,2,4770,530,6,51.84699767300117,0.5130845019994013,0.8850581328421779,0.8849056603773585,0.8854873031635692,0.8849056603773585,0.8850415314235561
banana,ARM,2,4771,529,7,51.87337947500055,0.5123235870014469,0.8616120455465002,0.8638941398865785,0.863761479255934,0.8638941398865785,0.863777911116182
banana,ARM,2,4771,529,8,51.26382995399763,0.5101308379998954,0.8716403676088088,0.8714555765595463,0.8722036784574582,0.8714555765595463,0.8716296656530718
banana,ARM,2,4771,529,9,52.25025014100174,0.5232998350002163,0.8815169643373216,0.8827977315689981,0.8827977315689981,0.8827977315689981,0.8827977315689981
banana,ARM,2,4771,529,10,51.41623138000068,0.5090182599997206,0.8692561123634472,0.8714555765595463,0.8713367301763905,0.8714555765595463,0.8713458049430607
bands,ARM,2,328,37,1,2.606662149002659,0.0245430899958591,0.6490683229813664,0.7027027027027027,0.6962676962676962,0.7027027027027027,0.6849611760097694
bands,ARM,2,328,37,2,2.742269625996414,0.0269010370029718,0.7857142857142857,0.8378378378378378,0.8713886300093197,0.8378378378378378,0.825080325080325
bands,ARM,2,328,37,3,2.7053922019986203,0.0277509170045959,0.7779503105590062,0.8108108108108109,0.8116613116613117,0.8108108108108109,0.8052509652509653
bands,ARM,2,328,37,4,2.8085952999972505,0.0284728839978924,0.7484472049689441,0.7567567567567568,0.7608517608517609,0.7567567567567568,0.7582479030754893
bands,ARM,2,328,37,5,2.6385551120038144,0.0264600740047171,0.6413043478260869,0.6756756756756757,0.6682882882882882,0.6756756756756757,0.6699584199584198
bands,ARM,2,329,36,6,2.708798082996509,0.025006353003846,0.6872909698996655,0.75,0.75,0.75,0.7324929971988794
bands,ARM,2,329,36,7,2.662819386998308,0.0247204970000893,0.6438127090301003,0.6944444444444444,0.6835470085470086,0.6944444444444444,0.683870649709159
bands,ARM,2,329,36,8,2.693931601999793,0.0249716580001404,0.802675585284281,0.8333333333333334,0.8321212121212122,0.8333333333333334,0.8298611111111112
bands,ARM,2,329,36,9,2.5997775549985818,0.0240997059954679,0.5568561872909699,0.5833333333333334,0.5903679653679652,0.5833333333333334,0.5864197530864197
bands,ARM,2,329,36,10,2.706105135999678,0.0251322289987001,0.6655518394648829,0.7222222222222222,0.713991769547325,0.7222222222222222,0.7080808080808081
breast,ARM,2,248,29,1,1.5426375410024775,0.0149470899996231,0.6472222222222221,0.7241379310344828,0.7102552619793998,0.7241379310344828,0.7134646962233169
breast,ARM,2,249,28,2,1.6296096320002107,0.0159195630039903,0.5999999999999999,0.6428571428571429,0.6698412698412699,0.6428571428571429,0.6532999164578112
breast,ARM,2,249,28,3,1.580114896998566,0.015097481002158,0.3375,0.4285714285714285,0.4650793650793651,0.4285714285714285,0.4452798663324979
breast,ARM,2,249,28,4,1.6001680409972323,0.0153460130022722,0.5125,0.5714285714285714,0.6015873015873016,0.5714285714285714,0.5839598997493735
breast,ARM,2,249,28,5,1.6207392009964678,0.0156362500056275,0.45,0.5357142857142857,0.5522138680033416,0.5357142857142857,0.5434173669467788
breast,ARM,2,249,28,6,1.561331124001299,0.0144327990055899,0.5125,0.5714285714285714,0.6015873015873016,0.5714285714285714,0.5839598997493735
breast,ARM,2,250,27,7,1.6065362469962563,0.0146303929941495,0.5131578947368421,0.5185185185185185,0.5938135938135938,0.5185185185185185,0.5393618726952061
breast,ARM,2,250,27,8,1.629730290005682,0.0153699570000753,0.4572368421052631,0.5925925925925926,0.539057239057239,0.5925925925925926,0.560489194635536
breast,ARM,2,250,27,9,1.6330099320039153,0.0149288389948196,0.618421052631579,0.6666666666666666,0.6790123456790125,0.6666666666666666,0.6719660837307896
breast,ARM,2,250,27,10,1.5863300550045096,0.0145525510015431,0.6348684210526316,0.7407407407407407,0.7215488215488215,0.7407407407407407,0.7203113056771594
bupa,ARM,2,310,35,1,1.9011710939957995,0.0167289689998142,0.6833333333333335,0.6857142857142857,0.6889097744360902,0.6857142857142857,0.6867541061089448
bupa,ARM,2,310,35,2,1.9243631339995773,0.0169400209997547,0.7666666666666667,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285716
bupa,ARM,2,310,35,3,1.8757068650011208,0.0166572219968657,0.5083333333333333,0.5142857142857142,0.518327067669173,0.5142857142857142,0.5158927094410964
bupa,ARM,2,310,35,4,1.8696212759969055,0.0168312469977536,0.6,0.6,0.6078431372549019,0.6,0.6019736842105263
bupa,ARM,2,310,35,5,1.8856989440027971,0.0167134599978453,0.5833333333333333,0.6,0.5944055944055944,0.6,0.5952380952380952
bupa,ARM,2,311,34,6,1.9048984890032443,0.0166459719985141,0.5392857142857144,0.5588235294117647,0.5541909071320836,0.5588235294117647,0.556033795632074
